merchant_id,category,state,total_txn_count,total_volume,fraud_rate,risk_score,risk_label
MRC02178,POS_Retail,Cross River,450,4474750.7,0.0533333333333333,0.056258187,Very Low
MRC02407,Online_Travel,Lagos,445,65563598.36,0.0539325842696629,0.055908702,Very Low
MRC04233,POS_Fashion,Enugu,45,1059732.2,0.0444444444444444,0.055885427,Very Low
MRC00864,Online_Ecommerce,Rivers,95,3591710.43,0.0526315789473684,0.055589043,Very Low
MRC04541,Online_Ecommerce,Lagos,41,1724330.22,0.048780487804878,0.055549305,Very Low
MRC03033,POS_Retail,Bayelsa,66,727346.65,0.0454545454545454,0.054071497,Very Low
MRC02639,Online_Bills,Oyo,42,494398.56,0.0476190476190476,0.052827846,Very Low
MRC02540,Transfer_Business,Ogun,136,35568308.26,0.0514705882352941,0.05273274,Very Low
MRC01918,POS_Retail,Kano,45,553314.86,0.0444444444444444,0.05257672,Very Low
MRC01371,POS_Retail,Kano,44,440363.83,0.0454545454545454,0.052527677,Very Low
MRC04932,POS_Retail,Kano,43,389270.43,0.0465116279069767,0.051844683,Very Low
MRC00826,POS_Electronics,Enugu,54,4659325.83,0.0555555555555555,0.05181267,Very Low
MRC01870,Online_Bills,Kano,52,603201.8,0.0384615384615384,0.048795152,Very Low
MRC01093,POS_Fuel,Lagos,384,5652082.36,0.0520833333333333,0.048515316,Very Low
MRC00058,POS_Restaurant,Ekiti,91,467683.72,0.0549450549450549,0.048483223,Very Low
MRC00372,Transfer_Business,Abuja,56,14609709.57,0.0535714285714285,0.047809154,Very Low
MRC03042,POS_Grocery,Oyo,46,351903.13,0.0434782608695652,0.047149483,Very Low
MRC03012,Online_Ecommerce,Lagos,235,8617976.01,0.051063829787234,0.046696432,Very Low
MRC00499,Online_Ecommerce,Ekiti,61,2412276.17,0.0491803278688524,0.045228127,Very Low
MRC03802,POS_Pharmacy,Abuja,58,317459.32,0.0517241379310344,0.044958107,Very Low
MRC02842,POS_Restaurant,Rivers,72,374633.04,0.0555555555555555,0.044579852,Very Low
MRC04379,POS_Retail,Benue,42,415483.28,0.0476190476190476,0.043831497,Very Low
MRC01353,Online_Bills,Lagos,57,691509.98,0.0526315789473684,0.043179482,Very Low
MRC03114,Transfer_Business,Rivers,1406,358351351.56,0.0519203413940256,0.042961597,Very Low
MRC01989,POS_Supermarket,Lagos,54,433675.88,0.0555555555555555,0.04293462,Very Low
MRC00560,Transfer_P2P,Lagos,53,1097982.28,0.0377358490566037,0.042894814,Very Low
MRC03363,POS_Electronics,Lagos,65,4625769.83,0.0461538461538461,0.04124479,Very Low
MRC03397,Transfer_Business,Kaduna,117,29222799.86,0.0512820512820512,0.040801164,Very Low
MRC01962,POS_Grocery,Kano,56,482013.16,0.0535714285714285,0.04049283,Very Low
MRC02798,POS_Pharmacy,Oyo,130,789455.17,0.0538461538461538,0.04037169,Very Low
MRC00807,POS_Fuel,Anambra,48,802434.08,0.0416666666666666,0.04031047,Very Low
MRC00122,POS_Pharmacy,Lagos,43,262706.51,0.0465116279069767,0.040250134,Very Low
MRC01585,Online_Travel,Rivers,43,6710245.83,0.0465116279069767,0.040182285,Very Low
MRC03833,Online_Ecommerce,Lagos,41,995573.94,0.048780487804878,0.040056664,Very Low
MRC00136,Online_Bills,Osun,70,967800.08,0.0428571428571428,0.039725352,Very Low
MRC00656,Transfer_Business,Abuja,72,15095389.97,0.0555555555555555,0.039174154,Very Low
MRC02638,POS_Fashion,Imo,124,3244532.26,0.0483870967741935,0.039037853,Very Low
MRC01596,Transfer_Business,Lagos,51,12969936.88,0.0392156862745098,0.038835652,Very Low
MRC04745,POS_Supermarket,Oyo,140,1109557.7,0.05,0.038319398,Very Low
MRC04523,Online_Travel,Oyo,57,8335853.93,0.0526315789473684,0.038226474,Very Low
MRC04500,Transfer_P2P,Anambra,307,6098031.41,0.0521172638436482,0.038193975,Very Low
MRC02605,POS_Retail,Lagos,60,727108.25,0.05,0.037946336,Very Low
MRC02067,Online_Bills,Kaduna,74,811829.98,0.054054054054054,0.037574105,Very Low
MRC00172,Transfer_Business,Lagos,120,32872078.65,0.05,0.037433222,Very Low
MRC02478,POS_Grocery,Cross River,59,425445.65,0.0508474576271186,0.037331704,Very Low
MRC01861,POS_Fuel,Rivers,82,1182162.32,0.048780487804878,0.03720779,Very Low
MRC03822,Online_Ecommerce,Delta,120,4252541.51,0.05,0.036744565,Very Low
MRC02954,Transfer_Business,Lagos,87,23185420.07,0.0459770114942528,0.03652996,Very Low
MRC02441,Online_Bills,Enugu,85,1042102.29,0.0470588235294117,0.036445297,Very Low
MRC04967,Online_Ecommerce,Lagos,47,1674050.3,0.0425531914893617,0.03610808,Very Low
MRC02056,POS_Grocery,Plateau,116,915735.97,0.0517241379310344,0.035995517,Very Low
MRC00371,POS_Grocery,Lagos,55,438274.55,0.0545454545454545,0.03539265,Very Low
MRC02781,POS_Restaurant,Abuja,48,242536.3,0.0416666666666666,0.034764886,Very Low
MRC04688,POS_Retail,Kano,80,694877.46,0.05,0.03451067,Very Low
MRC04926,Online_Gaming,Kaduna,60,187014.17,0.05,0.03447628,Very Low
MRC01150,Online_Travel,Enugu,69,11314275.93,0.0434782608695652,0.034433242,Very Low
MRC04819,Online_Ecommerce,Ogun,68,2514423.0300000003,0.0441176470588235,0.034074645,Very Low
MRC01452,Online_Bills,Abuja,56,763995.34,0.0535714285714285,0.033516236,Very Low
MRC02898,Online_Ecommerce,Edo,48,1392257.08,0.0416666666666666,0.032876406,Very Low
MRC02834,POS_Electronics,Lagos,72,6534668.18,0.0555555555555555,0.032840636,Very Low
MRC00164,POS_Pharmacy,Rivers,76,456086.01,0.0526315789473684,0.032539494,Very Low
MRC02696,POS_Retail,Rivers,66,688110.94,0.0454545454545454,0.032072097,Very Low
MRC03921,Transfer_Business,Lagos,64,16897695.81,0.046875,0.031667788,Very Low
MRC00850,Transfer_P2P,Kano,56,1179432.59,0.0535714285714285,0.031569522,Very Low
MRC03463,Online_Travel,Lagos,42,6219223.15,0.0476190476190476,0.031106759,Very Low
MRC03917,Online_Travel,Abuja,121,19349132.3,0.0495867768595041,0.03079751,Very Low
MRC02906,POS_Fashion,Lagos,51,1203977.21,0.0392156862745098,0.030795459,Very Low
MRC03827,POS_Retail,Lagos,45,511439.37,0.0444444444444444,0.030376235,Very Low
MRC02750,Transfer_Business,Lagos,49,12266801.28,0.0408163265306122,0.030258106,Very Low
MRC02278,POS_Supermarket,Kano,1670,13640238.06,0.0532934131736526,0.030094115,Very Low
MRC00456,POS_Fashion,Abia,64,1694756.6,0.046875,0.029704237,Very Low
MRC04727,Online_Gaming,Lagos,384,1175957.46,0.0520833333333333,0.029192567,Very Low
MRC02101,Online_Ecommerce,Lagos,45,1379048.46,0.0444444444444444,0.029192282,Very Low
MRC04939,POS_Retail,Oyo,47,433713.04,0.0425531914893617,0.02901364,Very Low
MRC00227,POS_Restaurant,Lagos,57,322305.78,0.0526315789473684,0.028924901,Very Low
MRC04112,POS_Grocery,Abuja,70,535740.67,0.0428571428571428,0.028572666,Very Low
MRC00109,POS_Retail,Lagos,44,393242.4,0.0454545454545454,0.028551849,Very Low
MRC01860,Transfer_Business,Lagos,206,54624560.11,0.0533980582524271,0.027961358,Very Low
MRC03568,POS_Retail,Delta,147,1504356.76,0.0544217687074829,0.027638568,Very Low
MRC00173,POS_Fashion,Oyo,134,3395586.13,0.0522388059701492,0.027567029,Very Low
MRC01404,POS_Electronics,Abuja,55,4325511.12,0.0545454545454545,0.027389724,Very Low
MRC02594,POS_Fuel,Oyo,46,647192.67,0.0434782608695652,0.02737562,Very Low
MRC03977,POS_Retail,Rivers,59,586616.78,0.0508474576271186,0.026824988,Very Low
MRC02941,POS_Electronics,Lagos,418,37195277.13,0.0502392344497607,0.026442122,Very Low
MRC03430,Online_Bills,Abia,41,544684.52,0.048780487804878,0.02620133,Very Low
MRC00856,Transfer_P2P,Lagos,84,1604099.01,0.0476190476190476,0.026185667,Very Low
MRC02199,Online_Gaming,Anambra,54,150277.45,0.0555555555555555,0.025952095,Very Low
MRC03043,POS_Grocery,Plateau,42,344090.74,0.0476190476190476,0.025789373,Very Low
MRC04846,POS_Restaurant,Abuja,59,335670.24,0.0508474576271186,0.025645709,Very Low
MRC00216,POS_Grocery,Plateau,78,638481.38,0.0512820512820512,0.02558985,Very Low
MRC03063,POS_Restaurant,Osun,44,257044.07,0.0454545454545454,0.025531832,Very Low
MRC02449,Online_Ecommerce,Lagos,91,3183407.72,0.0549450549450549,0.025459569,Very Low
MRC00576,POS_Fuel,Abia,44,668261.38,0.0454545454545454,0.025426593,Very Low
MRC01813,Transfer_Payroll,Lagos,83,15033796.21,0.0481927710843373,0.025358869,Very Low
MRC01327,POS_Retail,Lagos,333,3531152.48,0.051051051051051,0.024794297,Very Low
MRC03733,Online_Travel,Kwara,74,11211649.37,0.054054054054054,0.02468263,Very Low
MRC04053,POS_Grocery,Cross River,54,460827.59,0.0555555555555555,0.02467798,Very Low
MRC03362,POS_Grocery,Lagos,65,510696.87,0.0461538461538461,0.024608035,Very Low
MRC03050,POS_Retail,Enugu,69,732010.18,0.0434782608695652,0.024550764,Very Low
MRC00698,Transfer_P2P,Cross River,110,2419043.21,0.0545454545454545,0.024528861,Very Low
MRC01429,POS_Pharmacy,Oyo,65,421714.1,0.0461538461538461,0.024491988,Very Low
MRC02028,Online_Ecommerce,Lagos,42,1536232.88,0.0476190476190476,0.024435345,Very Low
MRC04090,POS_Retail,Ogun,64,649195.8,0.046875,0.024215907,Very Low
MRC02444,Transfer_P2P,Cross River,177,3379115.2,0.0508474576271186,0.023985472,Very Low
MRC04744,Online_Bills,Kaduna,65,869149.6,0.0461538461538461,0.023890136,Very Low
MRC01185,POS_Fashion,Delta,77,2070036.03,0.0519480519480519,0.023615722,Very Low
MRC04170,Transfer_P2P,Lagos,42,791918.25,0.0476190476190476,0.023389447,Very Low
MRC04041,POS_Electronics,Edo,66,5525080.17,0.0454545454545454,0.023187926,Very Low
MRC04799,POS_Retail,Lagos,476,4743765.83,0.0504201680672268,0.023097752,Very Low
MRC00329,Transfer_P2P,Benue,82,1597558.59,0.048780487804878,0.022948848,Very Low
MRC01733,POS_Electronics,Ogun,64,5513819.47,0.046875,0.022947788,Very Low
MRC03647,POS_Grocery,Edo,743,5980904.78,0.0497981157469717,0.022879258,Very Low
MRC00803,POS_Retail,Oyo,82,855888.44,0.048780487804878,0.022673784,Very Low
MRC02077,POS_Supermarket,Delta,76,632935.91,0.0526315789473684,0.022568023,Very Low
MRC03813,Transfer_Business,Ogun,41,11550853.62,0.048780487804878,0.022410179,Very Low
MRC01375,POS_Restaurant,Abuja,67,284244.82,0.044776119402985,0.022372987,Very Low
MRC01825,Transfer_Business,Benue,55,14445224.68,0.0545454545454545,0.022240624,Very Low
MRC00848,Online_Ecommerce,Bayelsa,76,2717042.81,0.0526315789473684,0.021824826,Very Low
MRC00011,Transfer_Business,Rivers,275,72478183.24,0.0545454545454545,0.021717504,Very Low
MRC02445,Transfer_Business,Delta,43,10173833.06,0.0465116279069767,0.021453451,Very Low
MRC04741,Transfer_Business,Kano,49,13444668.2,0.0408163265306122,0.021446021,Very Low
MRC03161,Online_Bills,Anambra,72,895629.98,0.0555555555555555,0.02136279,Very Low
MRC04072,Transfer_Payroll,Kwara,49,8432170.83,0.0408163265306122,0.021095188,Very Low
MRC04023,POS_Electronics,Osun,58,4670113.97,0.0517241379310344,0.021054396,Very Low
MRC01309,Online_Bills,Lagos,51,584589.59,0.0392156862745098,0.021045582,Very Low
MRC00055,Transfer_P2P,Delta,57,1170147.87,0.0526315789473684,0.02085144,Very Low
MRC01294,Transfer_P2P,Rivers,72,1474189.82,0.0555555555555555,0.020757478,Very Low
MRC04760,POS_Electronics,Lagos,62,5756620.81,0.0483870967741935,0.020667158,Very Low
MRC04307,Transfer_Business,Anambra,379,95324730.38,0.0554089709762532,0.020582061,Very Low
MRC02872,Online_Ecommerce,Oyo,62,2370807.82,0.0483870967741935,0.020539522,Very Low
MRC03048,Online_Bills,Imo,142,1797177.36,0.0492957746478873,0.020365339,Very Low
MRC00552,Transfer_P2P,Lagos,44,861593.51,0.0454545454545454,0.020311534,Very Low
MRC00540,POS_Grocery,Lagos,58,459977.47,0.0517241379310344,0.02021186,Very Low
MRC04966,POS_Electronics,Oyo,79,6712781.89,0.050632911392405,0.020070963,Very Low
MRC02958,Transfer_Payroll,Kano,44,7242199.03,0.0454545454545454,0.019955004,Very Low
MRC01339,POS_Grocery,Delta,67,523610.74,0.044776119402985,0.019930037,Very Low
MRC04771,POS_Retail,Enugu,41,389710.47,0.048780487804878,0.019895345,Very Low
MRC00545,Online_Gaming,Kaduna,43,137033.2,0.0465116279069767,0.018906021,Very Low
MRC00255,POS_Fuel,Lagos,72,1145650.23,0.0555555555555555,0.0188987,Very Low
MRC02583,Transfer_P2P,Lagos,47,1035911.09,0.0425531914893617,0.018856468,Very Low
MRC03332,POS_Fuel,Rivers,133,1932933.43,0.0526315789473684,0.018770717,Very Low
MRC00573,Transfer_Business,Abuja,55,12578926.37,0.0545454545454545,0.018694503,Very Low
MRC04045,POS_Retail,Lagos,186,1958172.19,0.053763440860215,0.01857942,Very Low
MRC04773,Online_Ecommerce,Lagos,54,1889033.96,0.0555555555555555,0.018554695,Very Low
MRC03125,POS_Retail,Kano,43,571932.11,0.0465116279069767,0.018275136,Very Low
MRC02940,Online_Ecommerce,Anambra,652,23234596.3,0.053680981595092,0.018000321,Very Low
MRC02337,Transfer_Business,Cross River,83,21174469.52,0.0481927710843373,0.017985543,Very Low
MRC04172,Online_Gaming,Enugu,83,279610.63,0.0481927710843373,0.017881561,Very Low
MRC04787,Online_Travel,Rivers,57,8700826.43,0.0350877192982456,0.017861892,Very Low
MRC02778,POS_Fuel,Anambra,74,1008995.59,0.054054054054054,0.017817877,Very Low
MRC02122,Online_Ecommerce,Rivers,44,1497001.88,0.0454545454545454,0.01780861,Very Low
MRC00537,Online_Bills,Lagos,239,2934744.51,0.0543933054393305,0.017791152,Very Low
MRC00335,POS_Fuel,Abuja,71,1017081.15,0.0422535211267605,0.01778848,Very Low
MRC04373,POS_Supermarket,Enugu,129,1058272.86,0.0542635658914728,0.017750718,Very Low
MRC03879,Online_Ecommerce,Anambra,82,2715476.69,0.048780487804878,0.017256632,Very Low
MRC01510,Transfer_P2P,Lagos,113,2432385.93,0.0442477876106194,0.017186508,Very Low
MRC01111,Online_Ecommerce,Plateau,3107,111650131.02,0.0505310588992597,0.017178237,Very Low
MRC00985,POS_Supermarket,Abuja,68,578335.48,0.0441176470588235,0.017093232,Very Low
MRC02327,POS_Fuel,Rivers,43,735946.26,0.0465116279069767,0.017091708,Very Low
MRC00116,Online_Ecommerce,Benue,67,2647501.97,0.044776119402985,0.017089706,Very Low
MRC03790,Online_Bills,Rivers,356,4336152.45,0.0505617977528089,0.017048378,Very Low
MRC00869,Online_Travel,Delta,78,11734600.23,0.0512820512820512,0.017027693,Very Low
MRC03970,Online_Ecommerce,Edo,43,1606063.73,0.0465116279069767,0.016872812,Very Low
MRC04965,POS_Grocery,Kaduna,54,413699.48,0.0555555555555555,0.016833033,Very Low
MRC01052,Online_Ecommerce,Abuja,227,7981155.18,0.052863436123348,0.016810518,Very Low
MRC02946,POS_Electronics,Enugu,41,3455049.11,0.048780487804878,0.016713345,Very Low
MRC02643,POS_Retail,Lagos,69,734016.11,0.0434782608695652,0.016682193,Very Low
MRC02465,POS_Supermarket,Lagos,57,478553.11,0.0526315789473684,0.01664351,Very Low
MRC03764,POS_Fashion,Abuja,58,1552650.49,0.0517241379310344,0.016565477,Very Low
MRC00125,POS_Pharmacy,Delta,60,392184.29,0.05,0.01625936,Very Low
MRC04509,POS_Restaurant,Imo,63,319188.26,0.0476190476190476,0.016178126,Very Low
MRC03914,Online_Ecommerce,Oyo,150,5893834.93,0.0466666666666666,0.016152244,Very Low
MRC02174,Online_Bills,Lagos,49,588411.38,0.0408163265306122,0.01605937,Very Low
MRC00349,Online_Bills,Bayelsa,64,737519.1,0.046875,0.016041713,Very Low
MRC04260,Transfer_Business,Lagos,63,15096308.11,0.0476190476190476,0.016041027,Very Low
MRC03880,POS_Restaurant,Oyo,148,725541.64,0.0472972972972973,0.01603919,Very Low
MRC03308,Transfer_P2P,Kano,54,1039402.58,0.0555555555555555,0.015959295,Very Low
MRC00079,POS_Grocery,Rivers,151,1212411.04,0.0529801324503311,0.015859488,Very Low
MRC01478,POS_Fuel,Lagos,54,780992.3,0.0555555555555555,0.015806213,Very Low
MRC00735,POS_Restaurant,Lagos,71,371753.1,0.0422535211267605,0.015756916,Very Low
MRC03690,POS_Electronics,Rivers,42,4198905.59,0.0476190476190476,0.015610385,Very Low
MRC04623,POS_Retail,Enugu,88,954845.95,0.0454545454545454,0.01553068,Very Low
MRC02702,POS_Retail,Kaduna,85,1032683.7,0.0470588235294117,0.015386769,Very Low
MRC02348,POS_Grocery,Anambra,54,387691.52,0.0555555555555555,0.015312335,Very Low
MRC00184,POS_Fuel,Lagos,85,1176845.8,0.0470588235294117,0.015250992,Very Low
MRC00615,Transfer_P2P,Ogun,43,1039240.19,0.0465116279069767,0.015171584,Very Low
MRC02655,Online_Ecommerce,Abuja,42,1489953.07,0.0476190476190476,0.0149868615,Very Low
MRC02646,Transfer_Business,Anambra,66,15936039.59,0.0454545454545454,0.014920079,Very Low
MRC01894,POS_Fashion,Abuja,100,2503871.21,0.04,0.01481795,Very Low
MRC01756,Transfer_P2P,Kwara,78,1589272.78,0.0512820512820512,0.014654961,Very Low
MRC04333,POS_Retail,Abia,83,871260.98,0.0481927710843373,0.0146207195,Very Low
MRC04131,POS_Retail,Ogun,148,1579553.24,0.0472972972972973,0.014523161,Very Low
MRC02305,Online_Ecommerce,Rivers,112,4504373.84,0.0535714285714285,0.014372275,Very Low
MRC02581,Transfer_Business,Rivers,42,10923080.63,0.0476190476190476,0.014286674,Very Low
MRC00119,POS_Grocery,Kano,68,558439.11,0.0441176470588235,0.014286211,Very Low
MRC01041,Online_Ecommerce,Imo,106,3610357.7,0.0471698113207547,0.014150365,Very Low
MRC00195,Online_Bills,Rivers,42,479271.65,0.0476190476190476,0.014079041,Very Low
MRC04319,POS_Retail,Lagos,45,454256.83,0.0444444444444444,0.014077935,Very Low
MRC03056,POS_Retail,Lagos,63,772490.84,0.0476190476190476,0.01405631,Very Low
MRC02030,POS_Grocery,Enugu,44,336315.22,0.0454545454545454,0.014045464,Very Low
MRC02200,POS_Grocery,Oyo,166,1259150.93,0.0542168674698795,0.01403186,Very Low
MRC02460,Online_Bills,Delta,205,2390527.18,0.0536585365853658,0.013937946,Very Low
MRC04724,POS_Restaurant,Ogun,47,234990.04,0.0425531914893617,0.013877567,Very Low
MRC01152,POS_Retail,Rivers,61,484500.24,0.0491803278688524,0.01375489,Very Low
MRC01091,Transfer_P2P,Lagos,42,875571.72,0.0476190476190476,0.013350908,Very Low
MRC04723,Online_Bills,Oyo,58,731168.43,0.0517241379310344,0.013243862,Very Low
MRC00566,Online_Gaming,Ogun,43,122973.4,0.0465116279069767,0.013207731,Very Low
MRC01357,Online_Ecommerce,Abuja,528,19977105.65,0.0473484848484848,0.013012894,Very Low
MRC02606,Online_Ecommerce,Rivers,51,1639248.92,0.0392156862745098,0.012975985,Very Low
MRC00274,Transfer_P2P,Lagos,42,991723.49,0.0476190476190476,0.012973525,Very Low
MRC02094,Transfer_P2P,Abuja,81,1670775.24,0.0493827160493827,0.012918819,Very Low
MRC02808,Online_Travel,Edo,54,7786417.53,0.0555555555555555,0.012741079,Very Low
MRC00318,POS_Retail,Delta,44,479217.56,0.0454545454545454,0.012652483,Very Low
MRC04351,POS_Fashion,Abia,59,1401691.2,0.0508474576271186,0.012440354,Very Low
MRC02625,Online_Travel,Plateau,61,8700312.64,0.0491803278688524,0.012308199,Very Low
MRC03217,POS_Grocery,Rivers,44,359826.32,0.0454545454545454,0.0122810295,Very Low
MRC02714,Transfer_P2P,Abuja,71,1325284.69,0.0422535211267605,0.012242947,Very Low
MRC03436,Online_Bills,Delta,41,458076.17,0.048780487804878,0.0121678775,Very Low
MRC02847,POS_Grocery,Oyo,41,352448.52,0.048780487804878,0.012059335,Very Low
MRC00316,Transfer_P2P,Kaduna,43,1068720.37,0.0465116279069767,0.011813789,Very Low
MRC01514,Online_Ecommerce,Lagos,48,1863841.5,0.0416666666666666,0.011562922,Very Low
MRC02430,Transfer_Business,Lagos,66,15176046.83,0.0454545454545454,0.011562193,Very Low
MRC04063,POS_Electronics,Lagos,43,3565370.51,0.0465116279069767,0.011488875,Very Low
MRC03476,POS_Fuel,Lagos,70,1005420.29,0.0428571428571428,0.011392478,Very Low
MRC02093,Transfer_Business,Cross River,53,13405033.77,0.0377358490566037,0.011289415,Very Low
MRC03213,Online_Ecommerce,Ogun,66,2143721.82,0.0454545454545454,0.011256247,Very Low
MRC04881,Online_Ecommerce,Kaduna,51,1652513.61,0.0392156862745098,0.011246596,Very Low
MRC00919,Transfer_P2P,Enugu,45,964129.26,0.0444444444444444,0.011234901,Very Low
MRC03247,Online_Bills,Benue,42,468547.36,0.0476190476190476,0.011032352,Very Low
MRC02162,Transfer_P2P,Lagos,42,809261.66,0.0476190476190476,0.01097142,Very Low
MRC04459,POS_Retail,Lagos,59,661125.76,0.0508474576271186,0.0109686265,Very Low
MRC03669,POS_Restaurant,Rivers,49,263045.25,0.0408163265306122,0.010950266,Very Low
MRC00208,POS_Pharmacy,Kwara,75,433148.21,0.0533333333333333,0.010910394,Very Low
MRC01127,Online_Ecommerce,Abuja,45,1691566.56,0.0444444444444444,0.010829333,Very Low
MRC03322,POS_Grocery,Ekiti,157,1376632.9,0.0509554140127388,0.010826683,Very Low
MRC01267,POS_Electronics,Lagos,68,5278321.09,0.0441176470588235,0.0105779525,Very Low
MRC03994,POS_Retail,Kano,82,825723.48,0.048780487804878,0.010549375,Very Low
MRC02841,Online_Ecommerce,Ogun,106,3814066.38,0.0471698113207547,0.01047908,Very Low
MRC00091,Transfer_P2P,Lagos,158,2960413.86,0.050632911392405,0.0103346715,Very Low
MRC02772,POS_Retail,Lagos,67,657324.96,0.044776119402985,0.010284316,Very Low
MRC03515,Transfer_Business,Kaduna,62,14212304.69,0.0483870967741935,0.010278867,Very Low
MRC00052,Online_Bills,Abuja,136,1513021.78,0.0514705882352941,0.01012977,Very Low
MRC02370,POS_Retail,Delta,125,1303927.44,0.048,0.010109881,Very Low
MRC03578,Transfer_P2P,Bayelsa,53,1181676.83,0.0377358490566037,0.009928574,Very Low
MRC04571,Transfer_Business,Oyo,178,46661462.18,0.0505617977528089,0.009927571,Very Low
MRC02855,POS_Fashion,Bayelsa,104,2557800.1,0.048076923076923,0.009877444,Very Low
MRC04142,POS_Electronics,Oyo,99,8415957.59,0.0404040404040404,0.00987344,Very Low
