merchant_id,merchant_name,category,state,signup_date
MRC01426,Merchant_1426,Online_Bills,Plateau,2025-01-28
MRC01427,Merchant_1427,Transfer_P2P,Plateau,2024-03-02
MRC01428,Merchant_1428,POS_Grocery,Kano,2024-03-13
MRC01429,Merchant_1429,POS_Pharmacy,Oyo,2024-02-14
MRC01430,Merchant_1430,Transfer_Business,Abuja,2024-02-22
MRC01431,Merchant_1431,Online_Gaming,Ogun,2024-01-14
MRC01432,Merchant_1432,Transfer_Payroll,Kano,2024-03-03
MRC01433,Merchant_1433,POS_Supermarket,Plateau,2024-12-19
MRC01434,Merchant_1434,Online_Travel,Lagos,2024-07-28
MRC01435,Merchant_1435,POS_Grocery,Abuja,2025-01-09
MRC01436,Merchant_1436,POS_Grocery,Abuja,2024-01-20
MRC01437,Merchant_1437,POS_Retail,Anambra,2024-04-19
MRC01438,Merchant_1438,POS_Fuel,Lagos,2024-02-16
MRC01439,Merchant_1439,POS_Retail,Oyo,2024-08-17
MRC01440,Merchant_1440,POS_Retail,Rivers,2025-09-24
MRC01441,Merchant_1441,Online_Bills,Lagos,2024-10-31
MRC01442,Merchant_1442,POS_Retail,Rivers,2024-01-07
MRC01443,Merchant_1443,POS_Fashion,Oyo,2024-03-09
MRC01444,Merchant_1444,Online_Travel,Lagos,2024-01-06
MRC01445,Merchant_1445,POS_Retail,Oyo,2024-01-08
MRC01446,Merchant_1446,POS_Fuel,Benue,2024-01-15
MRC01447,Merchant_1447,Online_Travel,Abia,2024-02-28
MRC01448,Merchant_1448,Online_Travel,Kano,2024-03-06
MRC01449,Merchant_1449,POS_Supermarket,Oyo,2024-04-02
MRC01450,Merchant_1450,Transfer_Payroll,Abuja,2024-04-03
MRC01451,Merchant_1451,POS_Supermarket,Abia,2024-09-22
MRC01452,Merchant_1452,Online_Bills,Abuja,2024-01-28
MRC01453,Merchant_1453,POS_Fuel,Oyo,2024-01-31
MRC01454,Merchant_1454,POS_Grocery,Lagos,2024-06-26
MRC01455,Merchant_1455,Online_Ecommerce,Abuja,2024-06-01
MRC01456,Merchant_1456,Online_Travel,Lagos,2024-01-31
MRC01457,Merchant_1457,Transfer_P2P,Ogun,2024-12-10
MRC01458,Merchant_1458,POS_Pharmacy,Kano,2024-03-12
MRC01459,Merchant_1459,POS_Fuel,Kano,2024-03-23
MRC01460,Merchant_1460,Transfer_P2P,Abuja,2024-04-08
MRC01461,Merchant_1461,Transfer_P2P,Imo,2024-03-11
MRC01462,Merchant_1462,POS_Supermarket,Lagos,2024-05-26
MRC01463,Merchant_1463,POS_Fuel,Abuja,2024-03-29
MRC01464,Merchant_1464,Online_Gaming,Delta,2024-02-24
MRC01465,Merchant_1465,Online_Travel,Bayelsa,2025-02-26
MRC01466,Merchant_1466,POS_Grocery,Lagos,2024-03-07
MRC01467,Merchant_1467,POS_Pharmacy,Kano,2024-08-03
MRC01468,Merchant_1468,Transfer_Business,Kano,2024-03-17
MRC01469,Merchant_1469,POS_Fuel,Ekiti,2024-04-12
MRC01470,Merchant_1470,POS_Restaurant,Lagos,2024-02-18
MRC01471,Merchant_1471,POS_Electronics,Rivers,2024-09-08
MRC01472,Merchant_1472,POS_Grocery,Lagos,2024-08-28
MRC01473,Merchant_1473,POS_Restaurant,Lagos,2024-01-05
MRC01474,Merchant_1474,Transfer_Business,Lagos,2024-01-12
MRC01475,Merchant_1475,Online_Bills,Abia,2025-04-05
MRC01476,Merchant_1476,POS_Restaurant,Lagos,2025-01-30
MRC01477,Merchant_1477,Transfer_P2P,Plateau,2024-05-06
MRC01478,Merchant_1478,POS_Fuel,Lagos,2024-05-02
MRC01479,Merchant_1479,POS_Retail,Plateau,2024-10-28
MRC01480,Merchant_1480,Online_Bills,Delta,2024-01-27
MRC01481,Merchant_1481,Transfer_Business,Lagos,2024-07-09
MRC01482,Merchant_1482,POS_Retail,Enugu,2024-04-26
MRC01483,Merchant_1483,Online_Ecommerce,Abuja,2024-09-01
MRC01484,Merchant_1484,POS_Fuel,Rivers,2024-01-06
MRC01485,Merchant_1485,POS_Retail,Rivers,2024-06-10
MRC01486,Merchant_1486,POS_Retail,Rivers,2024-05-26
MRC01487,Merchant_1487,POS_Retail,Delta,2024-11-26
MRC01488,Merchant_1488,POS_Restaurant,Edo,2024-07-22
MRC01489,Merchant_1489,Online_Travel,Abuja,2025-01-16
MRC01490,Merchant_1490,Online_Bills,Cross River,2025-01-27
MRC01491,Merchant_1491,POS_Retail,Plateau,2024-04-04
MRC01492,Merchant_1492,POS_Retail,Lagos,2024-01-27
MRC01493,Merchant_1493,Online_Ecommerce,Lagos,2024-06-28
MRC01494,Merchant_1494,POS_Pharmacy,Rivers,2025-01-07
MRC01495,Merchant_1495,Online_Ecommerce,Enugu,2024-01-15
MRC01496,Merchant_1496,POS_Restaurant,Abuja,2024-05-26
MRC01497,Merchant_1497,Online_Ecommerce,Abuja,2024-01-22
MRC01498,Merchant_1498,Transfer_P2P,Kaduna,2024-01-05
MRC01499,Merchant_1499,POS_Retail,Enugu,2024-07-23
MRC01500,Merchant_1500,Transfer_Business,Lagos,2024-07-25
MRC01501,Merchant_1501,Online_Ecommerce,Ekiti,2024-06-14
MRC01502,Merchant_1502,POS_Retail,Kaduna,2024-12-18
MRC01503,Merchant_1503,POS_Grocery,Abuja,2024-01-16
MRC01504,Merchant_1504,POS_Grocery,Kaduna,2024-01-21
MRC01505,Merchant_1505,Transfer_Business,Lagos,2024-12-25
MRC01506,Merchant_1506,Online_Ecommerce,Oyo,2024-05-05
MRC01507,Merchant_1507,Transfer_P2P,Lagos,2024-02-27
MRC01508,Merchant_1508,Online_Ecommerce,Lagos,2024-08-29
MRC01509,Merchant_1509,POS_Grocery,Abuja,2025-02-08
MRC01510,Merchant_1510,Transfer_P2P,Lagos,2024-07-29
MRC01511,Merchant_1511,POS_Retail,Delta,2024-10-09
MRC01512,Merchant_1512,Transfer_Business,Kaduna,2024-02-29
MRC01513,Merchant_1513,POS_Grocery,Lagos,2024-03-02
MRC01514,Merchant_1514,Online_Ecommerce,Lagos,2024-12-25
MRC01515,Merchant_1515,POS_Electronics,Anambra,2024-06-20
MRC01516,Merchant_1516,POS_Electronics,Lagos,2024-02-18
MRC01517,Merchant_1517,POS_Restaurant,Abuja,2024-05-13
MRC01518,Merchant_1518,POS_Fashion,Oyo,2024-07-27
MRC01519,Merchant_1519,Online_Bills,Imo,2024-02-14
MRC01520,Merchant_1520,POS_Grocery,Kwara,2024-07-10
MRC01521,Merchant_1521,Online_Travel,Ogun,2024-01-08
MRC01522,Merchant_1522,Transfer_P2P,Lagos,2024-03-06
MRC01523,Merchant_1523,Online_Ecommerce,Ogun,2024-07-20
MRC01524,Merchant_1524,POS_Fashion,Lagos,2024-01-30
MRC01525,Merchant_1525,POS_Fuel,Lagos,2024-02-15
MRC01526,Merchant_1526,POS_Fuel,Kano,2025-01-15
MRC01527,Merchant_1527,Online_Ecommerce,Kaduna,2024-07-20
MRC01528,Merchant_1528,POS_Electronics,Lagos,2024-05-04
MRC01529,Merchant_1529,Online_Gaming,Lagos,2024-02-12
MRC01530,Merchant_1530,POS_Restaurant,Anambra,2024-03-16
MRC01531,Merchant_1531,POS_Electronics,Osun,2024-06-02
MRC01532,Merchant_1532,POS_Fuel,Enugu,2024-01-31
MRC01533,Merchant_1533,POS_Supermarket,Rivers,2024-04-28
MRC01534,Merchant_1534,Transfer_Business,Kwara,2024-04-04
MRC01535,Merchant_1535,POS_Retail,Ogun,2024-04-26
MRC01536,Merchant_1536,POS_Retail,Kano,2024-01-21
MRC01537,Merchant_1537,POS_Retail,Abuja,2024-01-21
MRC01538,Merchant_1538,POS_Restaurant,Lagos,2025-08-21
MRC01539,Merchant_1539,POS_Pharmacy,Rivers,2025-11-29
MRC01540,Merchant_1540,POS_Restaurant,Abuja,2024-04-09
MRC01541,Merchant_1541,POS_Supermarket,Abuja,2024-10-07
MRC01542,Merchant_1542,Transfer_Business,Oyo,2024-07-10
MRC01543,Merchant_1543,POS_Grocery,Lagos,2024-01-23
MRC01544,Merchant_1544,POS_Restaurant,Anambra,2024-03-04
MRC01545,Merchant_1545,POS_Fashion,Lagos,2024-03-08
MRC01546,Merchant_1546,POS_Grocery,Oyo,2024-06-12
MRC01547,Merchant_1547,POS_Electronics,Ogun,2024-06-05
MRC01548,Merchant_1548,POS_Supermarket,Oyo,2025-04-07
MRC01549,Merchant_1549,POS_Retail,Abuja,2024-10-07
MRC01550,Merchant_1550,POS_Retail,Oyo,2024-12-15
MRC01551,Merchant_1551,Online_Travel,Kwara,2025-02-03
MRC01552,Merchant_1552,POS_Electronics,Abia,2024-10-17
MRC01553,Merchant_1553,Transfer_P2P,Delta,2024-03-13
MRC01554,Merchant_1554,Online_Ecommerce,Anambra,2024-02-13
MRC01555,Merchant_1555,Transfer_Business,Lagos,2024-06-01
MRC01556,Merchant_1556,Online_Ecommerce,Ekiti,2024-07-29
MRC01557,Merchant_1557,POS_Fuel,Benue,2024-03-28
MRC01558,Merchant_1558,Online_Bills,Kano,2024-12-05
MRC01559,Merchant_1559,POS_Restaurant,Edo,2025-08-04
MRC01560,Merchant_1560,Online_Bills,Oyo,2024-05-31
MRC01561,Merchant_1561,POS_Supermarket,Abuja,2024-04-19
MRC01562,Merchant_1562,POS_Electronics,Osun,2024-11-29
MRC01563,Merchant_1563,POS_Supermarket,Enugu,2024-01-05
MRC01564,Merchant_1564,Online_Travel,Kano,2024-01-25
MRC01565,Merchant_1565,Online_Ecommerce,Delta,2024-12-02
MRC01566,Merchant_1566,Online_Travel,Osun,2024-08-25
MRC01567,Merchant_1567,Online_Gaming,Ogun,2024-04-06
MRC01568,Merchant_1568,POS_Supermarket,Lagos,2025-01-30
MRC01569,Merchant_1569,POS_Grocery,Oyo,2024-03-18
MRC01570,Merchant_1570,POS_Restaurant,Abia,2024-06-29
MRC01571,Merchant_1571,POS_Retail,Kano,2024-06-30
MRC01572,Merchant_1572,POS_Retail,Plateau,2024-02-06
MRC01573,Merchant_1573,POS_Supermarket,Imo,2024-03-01
MRC01574,Merchant_1574,Online_Bills,Delta,2025-03-21
MRC01575,Merchant_1575,POS_Electronics,Abuja,2024-02-06
MRC01576,Merchant_1576,Online_Bills,Abuja,2024-02-04
MRC01577,Merchant_1577,POS_Grocery,Delta,2024-04-27
MRC01578,Merchant_1578,POS_Retail,Rivers,2024-01-18
MRC01579,Merchant_1579,POS_Fuel,Anambra,2025-02-09
MRC01580,Merchant_1580,Online_Bills,Edo,2024-01-19
MRC01581,Merchant_1581,Transfer_Business,Abuja,2024-06-21
MRC01582,Merchant_1582,POS_Restaurant,Kaduna,2024-03-15
MRC01583,Merchant_1583,POS_Pharmacy,Oyo,2024-10-20
MRC01584,Merchant_1584,Online_Ecommerce,Abuja,2024-06-09
MRC01585,Merchant_1585,Online_Travel,Rivers,2024-03-29
MRC01586,Merchant_1586,POS_Retail,Bayelsa,2026-01-12
MRC01587,Merchant_1587,POS_Grocery,Abuja,2024-01-13
MRC01588,Merchant_1588,Online_Ecommerce,Abuja,2024-06-04
MRC01589,Merchant_1589,POS_Pharmacy,Abuja,2026-04-01
MRC01590,Merchant_1590,Online_Ecommerce,Lagos,2024-07-30
MRC01591,Merchant_1591,POS_Grocery,Kano,2024-08-30
MRC01592,Merchant_1592,Online_Gaming,Lagos,2024-01-06
MRC01593,Merchant_1593,POS_Retail,Imo,2024-01-04
MRC01594,Merchant_1594,POS_Retail,Lagos,2024-01-07
MRC01595,Merchant_1595,POS_Pharmacy,Enugu,2026-05-12
MRC01596,Merchant_1596,Transfer_Business,Lagos,2025-11-30
MRC01597,Merchant_1597,Online_Ecommerce,Abia,2024-03-14
MRC01598,Merchant_1598,Transfer_P2P,Oyo,2024-03-02
MRC01599,Merchant_1599,POS_Retail,Imo,2024-01-29
MRC01600,Merchant_1600,POS_Restaurant,Edo,2024-03-12
MRC01601,Merchant_1601,Online_Bills,Ogun,2024-03-24
MRC01602,Merchant_1602,POS_Electronics,Imo,2024-09-05
MRC01603,Merchant_1603,Online_Bills,Lagos,2024-12-28
MRC01604,Merchant_1604,Transfer_P2P,Kaduna,2024-09-04
MRC01605,Merchant_1605,POS_Electronics,Abuja,2024-07-06
MRC01606,Merchant_1606,Online_Ecommerce,Anambra,2024-09-18
MRC01607,Merchant_1607,POS_Grocery,Benue,2024-08-29
MRC01608,Merchant_1608,POS_Electronics,Bayelsa,2024-04-26
MRC01609,Merchant_1609,POS_Restaurant,Lagos,2024-03-14
MRC01610,Merchant_1610,Online_Ecommerce,Abuja,2024-02-29
MRC01611,Merchant_1611,POS_Supermarket,Abuja,2024-07-23
MRC01612,Merchant_1612,Transfer_Payroll,Lagos,2025-07-30
MRC01613,Merchant_1613,POS_Restaurant,Lagos,2024-06-05
MRC01614,Merchant_1614,POS_Retail,Rivers,2025-03-14
MRC01615,Merchant_1615,POS_Fuel,Abia,2024-01-03
MRC01616,Merchant_1616,Online_Ecommerce,Kano,2024-10-11
MRC01617,Merchant_1617,Online_Bills,Enugu,2024-12-11
MRC01618,Merchant_1618,Transfer_Business,Oyo,2024-06-28
MRC01619,Merchant_1619,POS_Fashion,Delta,2025-05-04
MRC01620,Merchant_1620,Online_Ecommerce,Benue,2024-06-09
MRC01621,Merchant_1621,POS_Electronics,Enugu,2024-02-19
MRC01622,Merchant_1622,POS_Retail,Lagos,2024-02-13
MRC01623,Merchant_1623,POS_Retail,Oyo,2024-05-26
MRC01624,Merchant_1624,Transfer_P2P,Abia,2025-03-02
MRC01625,Merchant_1625,POS_Retail,Rivers,2024-01-14
MRC01626,Merchant_1626,Online_Ecommerce,Enugu,2024-06-15
MRC01627,Merchant_1627,POS_Fashion,Lagos,2024-09-21
MRC01628,Merchant_1628,POS_Fuel,Lagos,2024-01-23
MRC01629,Merchant_1629,POS_Grocery,Ekiti,2024-01-23
MRC01630,Merchant_1630,Online_Ecommerce,Abuja,2024-03-23
MRC01631,Merchant_1631,POS_Retail,Abuja,2024-02-27
MRC01632,Merchant_1632,Transfer_P2P,Rivers,2024-02-09
MRC01633,Merchant_1633,POS_Electronics,Benue,2024-02-09
MRC01634,Merchant_1634,Online_Ecommerce,Lagos,2024-01-26
MRC01635,Merchant_1635,Transfer_Business,Imo,2024-06-18
MRC01636,Merchant_1636,POS_Fashion,Abuja,2024-07-28
MRC01637,Merchant_1637,POS_Pharmacy,Kwara,2024-08-06
MRC01638,Merchant_1638,POS_Restaurant,Abia,2024-05-16
MRC01639,Merchant_1639,POS_Grocery,Abuja,2025-07-04
MRC01640,Merchant_1640,Transfer_P2P,Lagos,2025-01-17
MRC01641,Merchant_1641,POS_Grocery,Lagos,2025-07-23
MRC01642,Merchant_1642,Transfer_P2P,Edo,2024-03-29
MRC01643,Merchant_1643,POS_Retail,Lagos,2025-01-13
MRC01644,Merchant_1644,Transfer_P2P,Abuja,2024-09-16
MRC01645,Merchant_1645,Transfer_P2P,Lagos,2024-03-15
MRC01646,Merchant_1646,Transfer_P2P,Abuja,2024-01-21
MRC01647,Merchant_1647,POS_Electronics,Lagos,2024-07-25
MRC01648,Merchant_1648,POS_Fashion,Osun,2024-01-27
MRC01649,Merchant_1649,Online_Bills,Osun,2024-03-03
MRC01650,Merchant_1650,Online_Bills,Rivers,2024-05-04
MRC01651,Merchant_1651,Transfer_P2P,Enugu,2024-07-24
MRC01652,Merchant_1652,Transfer_P2P,Delta,2025-04-14
MRC01653,Merchant_1653,POS_Supermarket,Ogun,2024-06-10
MRC01654,Merchant_1654,Transfer_Business,Kano,2024-07-19
MRC01655,Merchant_1655,POS_Fuel,Oyo,2024-03-07
MRC01656,Merchant_1656,Transfer_P2P,Delta,2024-07-28
MRC01657,Merchant_1657,Transfer_Business,Kaduna,2024-04-13
MRC01658,Merchant_1658,Transfer_Business,Abuja,2024-12-15
MRC01659,Merchant_1659,Transfer_P2P,Abuja,2024-03-30
MRC01660,Merchant_1660,POS_Restaurant,Abuja,2024-04-23
MRC01661,Merchant_1661,POS_Retail,Kano,2024-04-12
MRC01662,Merchant_1662,Online_Ecommerce,Abuja,2024-10-26
MRC01663,Merchant_1663,Online_Bills,Kano,2025-07-07
MRC01664,Merchant_1664,POS_Retail,Rivers,2024-03-12
MRC01665,Merchant_1665,Online_Travel,Kwara,2024-04-25
MRC01666,Merchant_1666,Online_Ecommerce,Lagos,2024-08-08
MRC01667,Merchant_1667,POS_Fashion,Kano,2025-02-10
MRC01668,Merchant_1668,POS_Restaurant,Kano,2024-05-02
MRC01669,Merchant_1669,POS_Retail,Rivers,2024-01-21
MRC01670,Merchant_1670,Online_Bills,Rivers,2024-03-23
MRC01671,Merchant_1671,POS_Restaurant,Anambra,2024-05-23
MRC01672,Merchant_1672,Online_Gaming,Abuja,2024-04-07
MRC01673,Merchant_1673,POS_Retail,Ekiti,2024-02-07
MRC01674,Merchant_1674,Online_Bills,Bayelsa,2024-01-07
MRC01675,Merchant_1675,Online_Gaming,Delta,2024-07-28
MRC01676,Merchant_1676,Online_Ecommerce,Edo,2026-06-05
MRC01677,Merchant_1677,POS_Retail,Enugu,2025-03-28
MRC01678,Merchant_1678,Online_Ecommerce,Kano,2024-07-25
MRC01679,Merchant_1679,Transfer_P2P,Benue,2024-11-27
MRC01680,Merchant_1680,POS_Restaurant,Abuja,2024-02-23
MRC01681,Merchant_1681,Online_Bills,Lagos,2024-06-24
MRC01682,Merchant_1682,POS_Electronics,Abuja,2024-01-12
MRC01683,Merchant_1683,POS_Electronics,Enugu,2024-08-09
MRC01684,Merchant_1684,POS_Retail,Lagos,2025-09-22
MRC01685,Merchant_1685,POS_Restaurant,Bayelsa,2024-12-20
MRC01686,Merchant_1686,POS_Fuel,Rivers,2024-05-17
MRC01687,Merchant_1687,Transfer_Business,Kwara,2024-10-06
MRC01688,Merchant_1688,Online_Ecommerce,Lagos,2025-06-02
MRC01689,Merchant_1689,POS_Electronics,Abuja,2024-02-13
MRC01690,Merchant_1690,POS_Grocery,Lagos,2024-10-10
MRC01691,Merchant_1691,POS_Retail,Abuja,2024-02-26
MRC01692,Merchant_1692,Transfer_Business,Oyo,2025-01-12
MRC01693,Merchant_1693,POS_Retail,Plateau,2024-01-19
MRC01694,Merchant_1694,POS_Fuel,Rivers,2024-02-05
MRC01695,Merchant_1695,POS_Restaurant,Delta,2024-08-17
MRC01696,Merchant_1696,POS_Restaurant,Rivers,2024-02-04
MRC01697,Merchant_1697,Transfer_Business,Lagos,2024-01-31
MRC01698,Merchant_1698,Transfer_P2P,Oyo,2024-05-25
MRC01699,Merchant_1699,POS_Restaurant,Lagos,2024-11-20
MRC01700,Merchant_1700,Transfer_Payroll,Ekiti,2024-02-26
MRC01701,Merchant_1701,Online_Bills,Edo,2024-11-27
MRC01702,Merchant_1702,POS_Retail,Rivers,2024-10-24
MRC01703,Merchant_1703,POS_Retail,Delta,2024-06-04
MRC01704,Merchant_1704,Transfer_P2P,Lagos,2024-07-06
MRC01705,Merchant_1705,POS_Supermarket,Kaduna,2024-01-08
MRC01706,Merchant_1706,Transfer_P2P,Imo,2024-03-23
MRC01707,Merchant_1707,POS_Supermarket,Imo,2024-02-25
MRC01708,Merchant_1708,Online_Bills,Abuja,2024-01-30
MRC01709,Merchant_1709,Online_Bills,Abuja,2024-03-29
MRC01710,Merchant_1710,Transfer_P2P,Kano,2024-03-19
MRC01711,Merchant_1711,POS_Grocery,Benue,2024-08-22
MRC01712,Merchant_1712,Online_Ecommerce,Cross River,2024-06-13
MRC01713,Merchant_1713,POS_Electronics,Abuja,2025-03-15
MRC01714,Merchant_1714,POS_Retail,Edo,2024-01-29
MRC01715,Merchant_1715,Online_Bills,Cross River,2024-01-12
MRC01716,Merchant_1716,Transfer_P2P,Abuja,2024-05-17
MRC01717,Merchant_1717,Transfer_Business,Kwara,2024-01-01
MRC01718,Merchant_1718,POS_Fuel,Abuja,2024-10-05
MRC01719,Merchant_1719,Online_Bills,Abuja,2024-05-06
MRC01720,Merchant_1720,Online_Bills,Lagos,2024-04-30
MRC01721,Merchant_1721,POS_Grocery,Oyo,2024-03-22
MRC01722,Merchant_1722,POS_Pharmacy,Kwara,2024-03-25
MRC01723,Merchant_1723,POS_Grocery,Kano,2024-04-11
MRC01724,Merchant_1724,Online_Ecommerce,Lagos,2024-01-03
MRC01725,Merchant_1725,Transfer_Payroll,Abuja,2024-01-16
MRC01726,Merchant_1726,POS_Electronics,Kano,2024-05-06
MRC01727,Merchant_1727,POS_Fuel,Enugu,2024-01-30
MRC01728,Merchant_1728,POS_Restaurant,Kano,2024-09-28
MRC01729,Merchant_1729,Online_Ecommerce,Lagos,2024-02-27
MRC01730,Merchant_1730,Online_Bills,Edo,2024-01-19
MRC01731,Merchant_1731,POS_Electronics,Bayelsa,2024-02-18
MRC01732,Merchant_1732,POS_Pharmacy,Oyo,2024-03-20
MRC01733,Merchant_1733,POS_Electronics,Ogun,2024-01-07
MRC01734,Merchant_1734,POS_Fuel,Cross River,2024-01-28
MRC01735,Merchant_1735,Transfer_Business,Delta,2024-03-11
MRC01736,Merchant_1736,POS_Fuel,Kaduna,2024-03-07
MRC01737,Merchant_1737,POS_Retail,Ogun,2024-10-17
MRC01738,Merchant_1738,POS_Grocery,Abuja,2024-11-29
MRC01739,Merchant_1739,POS_Retail,Enugu,2024-02-08
MRC01740,Merchant_1740,POS_Grocery,Kwara,2024-01-24
MRC01741,Merchant_1741,Transfer_Business,Abuja,2024-06-30
MRC01742,Merchant_1742,Online_Travel,Bayelsa,2024-10-20
MRC01743,Merchant_1743,POS_Retail,Enugu,2025-08-19
MRC01744,Merchant_1744,POS_Pharmacy,Rivers,2024-01-02
MRC01745,Merchant_1745,Transfer_Payroll,Enugu,2024-04-06
MRC01746,Merchant_1746,POS_Electronics,Rivers,2024-08-26
MRC01747,Merchant_1747,POS_Grocery,Kwara,2024-11-13
MRC01748,Merchant_1748,POS_Grocery,Oyo,2024-01-12
MRC01749,Merchant_1749,Online_Bills,Bayelsa,2024-07-24
MRC01750,Merchant_1750,POS_Grocery,Oyo,2024-03-02
MRC01751,Merchant_1751,POS_Grocery,Delta,2024-01-14
MRC01752,Merchant_1752,Transfer_Business,Abia,2024-04-30
MRC01753,Merchant_1753,POS_Pharmacy,Lagos,2024-01-31
MRC01754,Merchant_1754,Online_Bills,Ogun,2024-08-28
MRC01755,Merchant_1755,POS_Retail,Lagos,2024-08-31
MRC01756,Merchant_1756,Transfer_P2P,Kwara,2024-11-28
MRC01757,Merchant_1757,POS_Fuel,Enugu,2024-03-26
MRC01758,Merchant_1758,Online_Ecommerce,Plateau,2024-01-03
MRC01759,Merchant_1759,POS_Retail,Osun,2024-02-24
MRC01760,Merchant_1760,Online_Ecommerce,Lagos,2024-04-23
MRC01761,Merchant_1761,Online_Travel,Lagos,2024-08-01
MRC01762,Merchant_1762,Transfer_P2P,Enugu,2024-03-27
MRC01763,Merchant_1763,POS_Retail,Oyo,2024-05-18
MRC01764,Merchant_1764,Online_Bills,Lagos,2024-05-13
MRC01765,Merchant_1765,Online_Ecommerce,Lagos,2024-02-02
MRC01766,Merchant_1766,Online_Bills,Kano,2024-06-24
MRC01767,Merchant_1767,Online_Ecommerce,Lagos,2024-04-14
MRC01768,Merchant_1768,Online_Gaming,Ekiti,2024-10-23
MRC01769,Merchant_1769,POS_Retail,Anambra,2024-07-30
MRC01770,Merchant_1770,POS_Grocery,Anambra,2024-01-22
MRC01771,Merchant_1771,POS_Electronics,Lagos,2024-04-30
MRC01772,Merchant_1772,POS_Supermarket,Lagos,2024-08-06
MRC01773,Merchant_1773,POS_Restaurant,Kano,2024-01-17
MRC01774,Merchant_1774,Transfer_P2P,Abia,2024-10-10
MRC01775,Merchant_1775,POS_Retail,Abuja,2024-02-15
MRC01776,Merchant_1776,Transfer_P2P,Abuja,2024-05-05
MRC01777,Merchant_1777,POS_Retail,Lagos,2025-05-23
MRC01778,Merchant_1778,POS_Electronics,Kaduna,2024-06-01
MRC01779,Merchant_1779,POS_Retail,Delta,2024-04-09
MRC01780,Merchant_1780,Transfer_P2P,Lagos,2024-01-02
MRC01781,Merchant_1781,Transfer_P2P,Oyo,2024-01-26
MRC01782,Merchant_1782,POS_Supermarket,Delta,2024-06-04
MRC01783,Merchant_1783,Transfer_Business,Oyo,2024-05-02
MRC01784,Merchant_1784,POS_Fuel,Kaduna,2024-03-22
MRC01785,Merchant_1785,POS_Fuel,Imo,2025-04-07
MRC01786,Merchant_1786,POS_Retail,Kaduna,2024-03-13
MRC01787,Merchant_1787,POS_Grocery,Enugu,2024-05-18
MRC01788,Merchant_1788,POS_Grocery,Osun,2024-05-31
MRC01789,Merchant_1789,Transfer_Business,Bayelsa,2024-05-14
MRC01790,Merchant_1790,POS_Retail,Rivers,2024-04-26
MRC01791,Merchant_1791,POS_Pharmacy,Lagos,2024-03-14
MRC01792,Merchant_1792,Transfer_Business,Imo,2025-03-06
MRC01793,Merchant_1793,POS_Supermarket,Lagos,2024-04-17
MRC01794,Merchant_1794,Transfer_P2P,Cross River,2024-05-15
MRC01795,Merchant_1795,Online_Ecommerce,Lagos,2024-07-11
MRC01796,Merchant_1796,Online_Ecommerce,Cross River,2024-01-13
MRC01797,Merchant_1797,POS_Restaurant,Enugu,2024-09-30
MRC01798,Merchant_1798,POS_Grocery,Edo,2024-05-09
MRC01799,Merchant_1799,POS_Grocery,Rivers,2024-07-11
MRC01800,Merchant_1800,POS_Restaurant,Abia,2024-09-23
MRC01801,Merchant_1801,POS_Restaurant,Lagos,2025-01-08
MRC01802,Merchant_1802,POS_Retail,Abuja,2024-03-30
MRC01803,Merchant_1803,POS_Fashion,Lagos,2024-10-27
MRC01804,Merchant_1804,POS_Fuel,Plateau,2024-02-23
MRC01805,Merchant_1805,Online_Ecommerce,Oyo,2024-07-13
MRC01806,Merchant_1806,POS_Fuel,Kaduna,2024-01-20
MRC01807,Merchant_1807,Online_Bills,Kaduna,2024-01-04
MRC01808,Merchant_1808,POS_Grocery,Ekiti,2024-01-19
MRC01809,Merchant_1809,POS_Electronics,Delta,2024-03-10
MRC01810,Merchant_1810,POS_Restaurant,Kano,2024-01-06
MRC01811,Merchant_1811,POS_Grocery,Ogun,2024-06-28
MRC01812,Merchant_1812,Online_Ecommerce,Edo,2024-03-09
MRC01813,Merchant_1813,Transfer_Payroll,Lagos,2024-08-27
MRC01814,Merchant_1814,Online_Ecommerce,Lagos,2024-01-09
MRC01815,Merchant_1815,POS_Retail,Lagos,2024-02-13
MRC01816,Merchant_1816,Transfer_P2P,Rivers,2024-04-04
MRC01817,Merchant_1817,POS_Restaurant,Oyo,2024-03-27
MRC01818,Merchant_1818,POS_Retail,Enugu,2024-01-26
MRC01819,Merchant_1819,POS_Grocery,Benue,2026-07-14
MRC01820,Merchant_1820,POS_Grocery,Abuja,2024-03-01
MRC01821,Merchant_1821,Online_Bills,Edo,2024-08-17
MRC01822,Merchant_1822,POS_Grocery,Kano,2024-02-14
MRC01823,Merchant_1823,Transfer_P2P,Lagos,2025-01-13
MRC01824,Merchant_1824,Transfer_Business,Enugu,2024-03-29
MRC01825,Merchant_1825,Transfer_Business,Benue,2025-02-20
MRC01826,Merchant_1826,POS_Grocery,Lagos,2024-03-16
MRC01827,Merchant_1827,POS_Restaurant,Oyo,2024-01-02
MRC01828,Merchant_1828,POS_Fuel,Lagos,2024-05-11
MRC01829,Merchant_1829,Online_Bills,Abuja,2024-05-13
MRC01830,Merchant_1830,Online_Bills,Enugu,2024-01-23
MRC01831,Merchant_1831,POS_Pharmacy,Kwara,2024-02-18
MRC01832,Merchant_1832,Online_Ecommerce,Ogun,2024-10-02
MRC01833,Merchant_1833,POS_Restaurant,Oyo,2024-01-07
MRC01834,Merchant_1834,POS_Fuel,Bayelsa,2024-05-01
